"","job_title","Company","Salary"
"43678","Pharmacist","Esys The Energy Control Company",NA
"43679","Pharmacist","Crane Co",73208.19
"43680","Pharmacist","TEKsystems, Inc",NA
"43681","Pharmacist","Henkel Corporation",83833
"43682","Pharmacist","Hubbell Inc",70468.2
"43683","Pharmacist","Legrand North America",60718.78
"43684","Pharmacist","Methods Machine Tools, Inc.",NA
"43685","Pharmacist","Oracle",105000
"43686","Pharmacist","TCF Bank",85375
"43687","Pharmacist","General Electric (GE) Energy",76302.36
"43688","Pharmacist","Hospital Corporation of America",61925
"43689","Pharmacist","Instron Ltd",85089.5
"43690","Pharmacist","HCA, Inc.",77000
"43691","Pharmacist","Computer Aided Technology",70000
"43692","Pharmacist","Saint-Gobain Corporation",87000
"43693","Pharmacist","Schlumberger",80000
"43694","Pharmacist","Cohu",81000
"43695","Pharmacist","LitePoint",86259.23
"43696","Pharmacist","JTEKT Corporation",80972.13
"43697","Pharmacist","Robert Bosch LLC",77611.41
"43698","Pharmacist","Honeywell Aerospace",75000
"43699","Pharmacist","Linde Gas, LLC",84000
"43700","Pharmacist","ASML Lithography",91000
"43701","Pharmacist","Stratasys, Inc.",83750
"43702","Pharmacist","NSK Corporation",78642.28
"43703","Pharmacist","Fulcrum",62500
"43704","Pharmacist","Swagelok Company",68205.13
"43705","Pharmacist","ACTIA",61906.02
"43706","Pharmacist","John Zink",87996.97
"43707","Pharmacist","Exa Corporation",80000
"43708","Pharmacist","Quality Vision International",45715.94
"43709","Pharmacist","North Atlantic Industries",70000
"43710","Pharmacist","AVL North America",75000
"43711","Pharmacist","The Schaeffler Group",79000
"43712","Pharmacist","NovaTech Process Solutions",60610
"43713","Pharmacist","CGI Federal",67800
"43714","Pharmacist","Apple Computer, Inc",121258.52
"43715","Pharmacist","Booz, Allen, and Hamilton",79576.54
"43716","Pharmacist","Northrop Grumman Corporation",89547.55
"43717","Pharmacist","The Ultimate Software group, Inc",84754.82
"43718","Pharmacist","Qualtrics",84630.89
"43719","Pharmacist","Comcast Cable, Inc.",92500
"43720","Pharmacist","International Business Machines (IBM) Corp.",93000
"43721","Pharmacist","Google, Inc.",98284.99
"43722","Pharmacist","Symbotic",66128.71
"43723","Pharmacist","Techmahindra Ltd",76835.42
"43724","Pharmacist","The Mathworks, Inc.",95975.1
"43725","Pharmacist","Raytheon Co.",78850
"43726","Pharmacist","Science Applications International Corporation (SAIC)",63106.71
"43727","Pharmacist","Lockheed Martin Corp",78291
"43728","Pharmacist","J.P. Morgan Chase & Co. (JPMCC)",83988.1
"43729","Pharmacist","Cognizant",65941.21
"43730","Pharmacist","Abbott Laboratories",60000
"43731","Pharmacist","Amazon.com Inc",112500
"43732","Pharmacist","Accenture Technology Solutions",76339.87
"43733","Pharmacist","Dell, Inc.",85000
"43734","Pharmacist","FLIR Systems, Inc.",52675
"43735","Pharmacist","Evisions, Inc",55621.7
"43736","Pharmacist","Medtronic, Inc.",76050
"43737","Pharmacist","NCR Corp",75452.81
"43738","Pharmacist","NetApp",100698.89
"43739","Pharmacist","Press Ganey Associates",57681
"43740","Pharmacist","Selecthealth",66040
"43741","Pharmacist","Microsoft Corp",NA
"43742","Pharmacist","Meditech",58931.3
"43743","Pharmacist","Vmware, Inc.",88442.56
"43744","Pharmacist","Willis Towers Watson",44500
"43745","Pharmacist","Ticketmaster, LLC",63583.99
"43746","Pharmacist","Transcore",55000
"43747","Pharmacist","General Motors Corporation",69919.27
"43748","Pharmacist","Qualitest",60444.04
"43749","Pharmacist","Grimmway Farms",NA
"43750","Pharmacist","Leidos",90000
"43751","Pharmacist","HP Inc.",96152.63
"43752","Pharmacist","InsideSales.com",53750
"43753","Pharmacist","Cognizant Technology Solutions Corp",70000
"43754","Pharmacist","Cisco Systems Inc",96373.06
"43755","Pharmacist","Accenture",46200
"43756","Pharmacist","Asynchrony",61041.89
"43757","Pharmacist","CACI International Inc",68500
"43758","Pharmacist","Capgemini",84000
"43759","Pharmacist","CradlePoint",57664.66
"43760","Pharmacist","Daxko",57391.3
"43761","Pharmacist","Intel Corporation",56300
"43762","Pharmacist","InfoSys Limited",78765.5
"43763","Pharmacist","International Game Technology (IGT)",65550
"43764","Pharmacist","HCL America, Inc.",72000
"43765","Pharmacist","Ford Motor Company",74883.85
"43766","Pharmacist","Expeditors International of Washington, Inc.",69000
"43767","Pharmacist","Fidelity Investments",72494.24
"43768","Pharmacist","Epic",62936.51
"43769","Pharmacist","TCS America",86500
"43770","Pharmacist","The Boeing Company",71000
"43771","Pharmacist","Varian Medical Systems, Inc.",74776.31
"43772","Pharmacist","Visa, Inc.",83523.99
"43773","Pharmacist","Mindbody, Inc",52000
"43774","Pharmacist","Northrop Grumman Information Systems",79100
"43775","Pharmacist","Paychex, Inc.",56000
"43776","Pharmacist","Philips Medical Systems",80000
"43777","Pharmacist","ServiceNow",69338.7
"43778","Pharmacist","Siemens Plm Software",73208.19
"43779","Pharmacist","SLK",41150.58
"43780","Pharmacist","Qualcomm Inc",97297.69
"43781","Pharmacist","Thomson Reuters",70468.09
"43782","Pharmacist","Epic Systems, Corporation",51414.69
"43783","Pharmacist","Dish Network Corporation",67000
"43784","Pharmacist","CenturyLink",31.79
"43785","Pharmacist","Comcast Cable, Inc.",27.26
"43786","Pharmacist","U.S. Air Force (USAF)",NA
"43787","Pharmacist","AT&T Inc.",38.4
"43788","Pharmacist","Verizon Communications, Inc.",36.07
"43789","Pharmacist","Walker Engineering, Inc.",16.75
"43790","Pharmacist","Amazon.com Inc",23.9
"43791","Pharmacist","Lake County",18.5
"43792","Pharmacist","Cox Communications, Inc.",25.5
"43793","Pharmacist","Black Box Corporation",22.3
"43794","Pharmacist","Equinix, Inc.",30
"43795","Pharmacist","Judson Isd",NA
"43796","Pharmacist","Northrop Grumman Corporation",NA
"43797","Pharmacist","Windstream Communications, Inc.",25.5
"43798","Pharmacist","Utah Community Credit Union",19.41
"43799","Pharmacist","Verizon Wireless",NA
"43800","Pharmacist","Northwest Ohio Educational Service Center",NA
"43801","Pharmacist","Reynolds & Reynolds Co",NA
"43802","Pharmacist","Spectrum",26.77
"43803","Pharmacist","Children's Hospital, Boston",NA
"43804","Pharmacist","Noland Health Services",NA
"43805","Pharmacist","Howell Instruments, Inc.",NA
"43806","Pharmacist","IES Commercial Inc.",20.95
"43807","Pharmacist","Interurban Transit Partnership",NA
"43808","Pharmacist","ISYS LLC",20.44
"43809","Pharmacist","Jeff Anderson Regional Medical Center",21.84
"43810","Pharmacist","Cybera Technologies",15.48
"43811","Pharmacist","Decline",11.73
"43812","Pharmacist","Board of County Commissioners",24.5
"43813","Pharmacist","Cablevision Systems Corporation",NA
"43814","Pharmacist","Charter Communications, Inc.",27.34
"43815","Pharmacist","Allen County Public Library",21.59
"43816","Pharmacist","Atlantic Broadband",20.25
"43817","Pharmacist","La Grange Independent School District",NA
"43818","Pharmacist","Frontier Communications Inc.",28
"43819","Pharmacist","The Johns Hopkins Hospital",21.67
"43820","Pharmacist","U.S. Army",NA
"43821","Pharmacist","Saratoga",NA
"43822","Pharmacist","Pinnaclehealth Systems",23.28
"43823","Pharmacist","Windstream",25
"43824","Pharmacist","Level (3) Communications",26
"43825","Pharmacist","Northrop Grumman Corporation",83809.52
"43826","Pharmacist","U.S. Air Force (USAF)",61397.52
"43827","Pharmacist","Science Applications International Corporation (SAIC)",72000
"43828","Pharmacist","Leidos",65003.14
"43829","Pharmacist","General Dynamics Information Technology Inc",81034.56
"43830","Pharmacist","CACI International Inc",84250
"43831","Pharmacist","Mantech International Corp.",65500
"43832","Pharmacist","Raytheon Co.",67361.44
"43833","Pharmacist","U.S. Army",45000
"43834","Pharmacist","U.S. Navy",49354.96
"43835","Pharmacist","Booz, Allen, and Hamilton",78000
"43836","Pharmacist","Borton & Sons",53700
"43837","Pharmacist","International Business Machines (IBM) Corp.",70000
"43838","Pharmacist","Computer Sciences Corporation (CSC)",60983.61
"43839","Pharmacist","Crowley Maritime Corporation",80580
"43840","Pharmacist","CSRA Inc.",68387.5
"43841","Pharmacist","Lockheed Martin Corp",63885
"43842","Pharmacist","BAE Systems Inc.",71000
"43843","Pharmacist","The Boeing Company",72500
"43844","Pharmacist","Booz, Allen, and Hamilton",86741.84
"43845","Pharmacist","Science Applications International Corporation (SAIC)",92143.18
"43846","Pharmacist","Leidos",87691.44
"43847","Pharmacist","Lockheed Martin Corp",84989.56
"43848","Pharmacist","Northrop Grumman Corporation",81322.01
"43849","Pharmacist","Deloitte",76294.83
"43850","Pharmacist","U.S. Air Force (USAF)",65549.77
"43851","Pharmacist","U.S. Army",65990.23
"43852","Pharmacist","General Dynamics Information Technology Inc",83500
"43853","Pharmacist","J.P. Morgan Chase & Co. (JPMCC)",82500
"43854","Pharmacist","BAE Systems Inc.",70465.74
"43855","Pharmacist","Mantech International Corp.",108352.39
"43856","Pharmacist","Raytheon Co.",76248.02
"43857","Pharmacist","Sentek Global",65804.67
"43858","Pharmacist","EY (Ernst & Young)",70000
"43859","Pharmacist","The Boeing Company",84000
"43860","Pharmacist","U.S. Navy",60000
"43861","Pharmacist","Accenture",86712.25
"43862","Pharmacist","ICF International",72413.79
"43863","Pharmacist","National Security Agency",65003.14
"43864","Pharmacist","General Dynamics Corp.",74880
"43865","Pharmacist","PricewaterhouseCoopers",50000
"43866","Pharmacist","CSRA Inc.",74694.2
"43867","Pharmacist","Ameren Corp",60495.87
"43868","Pharmacist","Torch Technologies",99948.47
"43869","Pharmacist","Northrop Grumman Information Systems",94000
"43870","Pharmacist","Nationwide Title Clearing",50000
"43871","Pharmacist","Bank of America Corp. (BOFA)",85595.79
"43872","Pharmacist","AT&T Inc.",85000
"43873","Pharmacist","Colsa Corporation",88758.16
"43874","Pharmacist","Deloitte & Touche LLP",80000
"43875","Pharmacist","Falconwood",88000
"43876","Pharmacist","International Business Machines (IBM) Corp.",63354
"43877","Pharmacist","Cisco Systems Inc",80000
"43878","Pharmacist","AdventHealth",59637.83
"43879","Pharmacist","TEKsystems, Inc",70000
"43880","Pharmacist","CACI International Inc",82424.24
"43881","Pharmacist","Textron, Inc.",61000
"43882","Pharmacist","Dynetics, Inc.",75347
"43883","Pharmacist","Mission Support Alliance",63464.57
"43884","Pharmacist","Quantum Research International",63617.26
"43885","Pharmacist","Wipro",64708.78
"43886","Pharmacist","Pacific Gas and Electric Corporation",119500
"43887","Pharmacist","SunTrust Banks Inc.",76470.59
"43888","Pharmacist","ASM Research, Inc.",64328.9
"43889","Pharmacist","KPMG, LLP",74172.12
"43890","Pharmacist","Leidos",93475.94
"43891","Pharmacist","The PMA Insurance Group",95329.92
"43892","Pharmacist","Wal-Mart Stores, Inc",68000
"43893","Pharmacist","Pike Electric, Inc.",NA
"43894","Pharmacist","General Dynamics Information Technology Inc",84739.32
"43895","Pharmacist","CGI Group Inc.",46000
"43896","Pharmacist","Conservice",50000
"43897","Pharmacist","Science Applications International Corporation (SAIC)",80000
"43898","Pharmacist","Wells Fargo Bank",82350
"43899","Pharmacist","Westech Engineering, Inc.",47166.49
"43900","Pharmacist","The Boeing Company",100500
"43901","Pharmacist","University of Northern Iowa",65135
"43902","Pharmacist","Accenture",96000
"43903","Pharmacist","Vanderbilt Medical Center",55344.98
"43904","Pharmacist","General Dynamics Corp.",98000
"43905","Pharmacist","International Business Machines (IBM) Corp.",75001.57
"43906","Pharmacist","J.P. Morgan Chase & Co. (JPMCC)",105962.26
"43907","Pharmacist","Lockheed Martin Corp",91741.1
"43908","Pharmacist","Northrop Grumman Corporation",90276.24
"43909","Pharmacist","Parata Systems, Inc.",102950.25
"43910","Pharmacist","Deloitte",86473.99
"43911","Pharmacist","Aetna, Inc.",99500
"43912","Pharmacist","Build.com",57500
"43913","Pharmacist","CACI International Inc",94696.57
"43914","Pharmacist","Cerner Corporation",68455.36
"43915","Pharmacist","Expeditors International of Washington, Inc.",53083.36
"43916","Pharmacist","U.S. Air Force (USAF)",80000
"43917","Pharmacist","Unum Group",64805.21
"43918","Pharmacist","Northrop Grumman Corporation",139184.98
"43919","Pharmacist","Capital One Financial Corp",148639.29
"43920","Pharmacist","Cerner Corporation",114273.29
"43921","Pharmacist","Cisco Systems Inc",162083.64
"43922","Pharmacist","Sila Solutions Group",112200
"43923","Pharmacist","ReadyTalk",130506.12
"43924","Pharmacist","L-3 Communications",139587.75
"43925","Pharmacist","Amazon.com Inc",158681.74
"43926","Pharmacist","General Electric Co (GE)",118000
"43927","Pharmacist","The Boeing Company",135752.86
"43928","Pharmacist","Lockheed Martin Corp",147512.17
"43929","Pharmacist","L3Harris",144911.74
"43930","Pharmacist","Apple Computer, Inc",162297.08
"43931","Pharmacist","Blue Nile",153993.51
"43932","Pharmacist","Oracle",158000
"43933","Pharmacist","Red Ventures, Inc.",157500
"43934","Pharmacist","Frasca International",101452.9
"43935","Pharmacist","Raytheon Co.",148179
"43936","Pharmacist","Tyler Technologies, Inc.",136000
"43937","Pharmacist","UnitedHealth Group",127500
"43938","Pharmacist","Siemens Plm Software",148993.29
"43939","Pharmacist","Google, Inc.",170439.79
"43940","Pharmacist","Intel Corporation",140900
"43941","Pharmacist","International Business Machines (IBM) Corp.",154015.69
"43942","Pharmacist","Dell, Inc.",138047.08
"43943","Pharmacist","EMC Corporation",136575.68
"43944","Pharmacist","Evisions, Inc",127000
"43945","Pharmacist","Expedia, Inc.",155000
"43946","Pharmacist","Accenture",129715.57
"43947","Pharmacist","Accruent",108782.24
"43948","Pharmacist","Acquia",141675.49
"43949","Pharmacist","Accenture Technology Solutions",105000
"43950","Pharmacist","Socrata",148848.32
"43951","Pharmacist","Rockwell Collins, Inc.",120078.62
"43952","Pharmacist","Science Applications International Corporation (SAIC)",162500
"43953","Pharmacist","Paypal, Inc.",155740.77
"43954","Pharmacist","NBCUniversal Media LLC.",169852.94
"43955","Pharmacist","NCR Corp",125000
"43956","Pharmacist","Nike, Inc.",140744.68
"43957","Pharmacist","Wayfair LLC",141971.83
"43958","Pharmacist","The Ultimate Software group, Inc",104673.16
"43959","Pharmacist","Workday, Inc.",160000
"43960","Pharmacist","Yahoo! Inc.",153998.86
"43961","Pharmacist","Wonderlic Incorporated",141664.86
"43962","Pharmacist","Philips Electronics",84441.28
"43963","Pharmacist","General Dynamics Information Technology Inc",83946.24
"43964","Pharmacist","Lockheed Martin Corp",79680.65
"43965","Pharmacist","Raytheon Co.",99057.34
"43966","Pharmacist","General Dynamics Corp.",82877.2
"43967","Pharmacist","Leidos",99700
"43968","Pharmacist","Kaiser Permanente",98294.42
"43969","Pharmacist","Northrop Grumman Corporation",106478.87
"43970","Pharmacist","CSRA Inc.",76000
"43971","Pharmacist","BAE Systems Inc.",85960.81
"43972","Pharmacist","Booz, Allen, and Hamilton",91000
"43973","Pharmacist","CACI International Inc",82500
"43974","Pharmacist","Science Applications International Corporation (SAIC)",105182.9
"43975","Pharmacist","University of Washington (UW)",95188
"43976","Pharmacist","AT&T Inc.",96500
"43977","Pharmacist","Clemson University",80000
"43978","Pharmacist","U.S. Air Force (USAF)",71402.95
"43979","Pharmacist","Northrop Grumman Information Systems",102572.13
"43980","Pharmacist","Mantech International Corp.",98525.72
"43981","Pharmacist","U.S. Army",80337.5
"43982","Pharmacist","Computer Sciences Corporation (CSC)",66500
"43983","Pharmacist","Blue Cross and Blue Shield of South Carolina, Inc. (BCBSSC)",78378.5
"43984","Pharmacist","Accruent",70990.87
"43985","Pharmacist","FIS",71707.32
"43986","Pharmacist","Green Country Behavioral Health Services",52647.57
"43987","Pharmacist","L3Harris",86476.01
"43988","Pharmacist","Federal Express Corporation (FedEx)",88065.38
"43989","Pharmacist","ASM Research, Inc.",64000
"43990","Pharmacist","Asrc Federal Holding Company",102000
"43991","Pharmacist","Oracle Corp.",80000
"43992","Pharmacist","National Aeronautics and Space Administration (NASA)",85500
"43993","Pharmacist","Novant Health",99023
"43994","Pharmacist","OpenText Corp.",104761.9
"43995","Pharmacist","U.S. Bank",96359.45
"43996","Pharmacist","Oracle",NA
"43997","Pharmacist","Cisco Systems Inc",103000
"43998","Pharmacist","Nokia, Inc.",113143
"43999","Pharmacist","HCL America, Inc.",104487.46
"44000","Pharmacist","Decagon Devices",68784.46
"44001","Pharmacist","International Business Machines (IBM) Corp.",112011.87
"44002","Pharmacist","Applied Materials Inc",91642.55
"44003","Pharmacist","Walmart.com",80000
"44004","Pharmacist","Velir",76302.36
"44005","Pharmacist","SE2",51729.58
"44006","Pharmacist","Tesla Motors",88437.17
"44007","Pharmacist","AT&T Inc.",81928
"44008","Pharmacist","Apple Computer, Inc",124391.25
"44009","Pharmacist","Booz, Allen, and Hamilton",118000
"44010","Pharmacist","FIS",72500
"44011","Pharmacist","American Express Co. (AMEX)",116982.49
"44012","Pharmacist","Akamai Technologies",108756.59
"44013","Pharmacist","Cerner Corporation",71774.5
"44014","Pharmacist","General Electric Co (GE)",89500
"44015","Pharmacist","HMC Architects",90853
"44016","Pharmacist","The Walt Disney Company",102500
"44017","Pharmacist","Sprint Nextel Corporation",81649.25
"44018","Pharmacist","Wells Fargo Bank",104127.84
"44019","Pharmacist","Verizon Communications, Inc.",103650.69
"44020","Pharmacist","UC Davis Medical Center",90145.04
"44021","Pharmacist","The Boeing Company",106730.34
"44022","Pharmacist","Siemens",99617.45
"44023","Pharmacist","Intel Corporation",113500
"44024","Pharmacist","Cognizant Technology Solutions Corp",101656.03
"44025","Pharmacist","Corning Incorporated",101754.5
"44026","Pharmacist","Charles Schwab & Co., Inc.",102000
"44027","Pharmacist","Bank of America Corp. (BOFA)",112714.39
"44028","Pharmacist","CenturyLink",76302.36
"44029","Pharmacist","CACI International Inc",122829.4
"44030","Pharmacist","Cisco Systems Inc",86466.51
"44031","Pharmacist","Cognizant",97000
"44032","Pharmacist","Amazon.com Inc",110300
"44033","Pharmacist","ANTHEM Health Services",106332.92
"44034","Pharmacist","AT&T Mobility LLC",116250
"44035","Pharmacist","Cox Communications, Inc.",89212.32
"44036","Pharmacist","Cummins, Inc.",96000
"44037","Pharmacist","Comcast Cable, Inc.",92500
"44038","Pharmacist","Giesecke and Devrient",79500
"44039","Pharmacist","Illumina, Inc.",103000
"44040","Pharmacist","J.P. Morgan Chase & Co. (JPMCC)",97435.9
"44041","Pharmacist","Microsoft Corp",112000
"44042","Pharmacist","Production Resource Group",62400
"44043","Pharmacist","Smartsheet",105000
"44044","Pharmacist","Wal-Mart Stores, Inc",80000
"44045","Pharmacist","Wells Fargo & Co.",119500
"44046","Pharmacist","Oracle Corp.",120331.95
"44047","Pharmacist","NBCUniversal Media LLC.",105000
"44048","Pharmacist","Ericsson Inc.",127968.75
"44049","Pharmacist","Accenture",134500
"44050","Pharmacist","Amazon.com Inc",116722.12
"44051","Pharmacist","Altair",50868.24
"44052","Pharmacist","MassMutual Financial Group",1e+05
"44053","Pharmacist","TrueNorth Companies",61293.67
"44054","Pharmacist","Cerner Corporation",52146.35
"44055","Pharmacist","Medline Industries, Inc.",94914.85
"44056","Pharmacist","Anthem",96000
"44057","Pharmacist","Cognizant",72154.68
"44058","Pharmacist","Coyote Logistics",66943.84
"44059","Pharmacist","University of Washington (UW)",95000
"44060","Pharmacist","Charter Communications, Inc.",82500
"44061","Pharmacist","Expeditors International of Washington, Inc.",78500
"44062","Pharmacist","St. Luke's Health System",79141.5
"44063","Pharmacist","Tata Consultancy Services Limited",78939.27
"44064","Pharmacist","Texas Health Resources",100513.05
"44065","Pharmacist","Northern Safety Company",48000
"44066","Pharmacist","Google, Inc.",NA
"44067","Pharmacist","Carle Foundation Hospital",78000
"44068","Pharmacist","Arthrex, Inc.",70500
"44069","Pharmacist","Bank of America Corp. (BOFA)",98263.52
"44070","Pharmacist","Blue Origin",110000
"44071","Pharmacist","CenturyLink",77729.81
"44072","Pharmacist","Cognizant Technology Solutions Corp",76470.59
"44073","Pharmacist","Excella Consulting",115000
"44074","Pharmacist","Kaiser Permanente",85475
"44075","Pharmacist","Microsoft Corp",114000
"44076","Pharmacist","Whatcom Educational Credit Union",71342.26
"44077","Pharmacist","Usaa Insurance",68784.46
"44078","Pharmacist","UW Hospital",97260.08
"44079","Pharmacist","General Motors Corporation",95864.68
"44080","Pharmacist","Piedmont Healthcare",73250.27
"44081","Pharmacist","Proto Labs",84441.28
"44082","Pharmacist","Riverside Health Systems",73798
"44083","Pharmacist","UnitedHealth Group",68500
"44084","Pharmacist","Expedia, Inc.",1e+05
"44085","Pharmacist","Decisive Data Inc.",66815.4
"44086","Pharmacist","Epic",85000
"44087","Pharmacist","Epic Systems, Corporation",75000
"44088","Pharmacist","Ardent Health Services",51000
"44089","Pharmacist","Mutual of Omaha",61500
"44090","Pharmacist","Main Street Hub",66600
"44091","Pharmacist","Amazon.com Inc",108089.87
"44092","Pharmacist","Kaplan Financial",64500
"44093","Pharmacist","Magnetrol",NA
"44094","Pharmacist","AvidXchange",48238.34
"44095","Pharmacist","Kls-Martin",81346.64
"44096","Pharmacist","Expedia, Inc.",80496.89
"44097","Pharmacist","Globoforce",65724.5
"44098","Pharmacist","International Business Machines (IBM) Corp.",78107.86
"44099","Pharmacist","Salesforce.com, Inc.",85473.68
"44100","Pharmacist","Pan-American Life Insurance Company",65984.85
"44101","Pharmacist","Patron Technology",56000
"44102","Pharmacist","Pushpay",61000
"44103","Pharmacist","Sogeti USA LLC",88437.17
"44104","Pharmacist","Health Leads",68850
"44105","Pharmacist","cPrime",95000
"44106","Pharmacist","CradlePoint",56185.16
"44107","Pharmacist","Dental Select",87500
"44108","Pharmacist","Eurofins",NA
"44109","Pharmacist","Thermo Fisher Scientific, Inc.",53457.94
"44110","Pharmacist","Textron, Inc.",66849.66
"44111","Pharmacist","Lockheed Martin Corp",68863.24
"44112","Pharmacist","Cerner Corporation",59586.55
"44113","Pharmacist","Northrop Grumman Corporation",74921.04
"44114","Pharmacist","Booz, Allen, and Hamilton",80882.33
"44115","Pharmacist","Raytheon Co.",78109.35
"44116","Pharmacist","Science Applications International Corporation (SAIC)",76850
"44117","Pharmacist","Leidos",72655.43
"44118","Pharmacist","Sentek Global",73475
"44119","Pharmacist","T-Mobile, Inc.",79865.94
"44120","Pharmacist","The MITRE Corporation",87740.53
"44121","Pharmacist","Microsoft Corp",101522.61
"44122","Pharmacist","CACI International Inc",90750
"44123","Pharmacist","Amazon.com Inc",96140.26
"44124","Pharmacist","Charter Communications, Inc.",82951.81
"44125","Pharmacist","Cisco Systems Inc",94839.24
"44126","Pharmacist","Juniper Networks, Inc.",91750
"44127","Pharmacist","Rockwell Collins, Inc.",74679
"44128","Pharmacist","Dell, Inc.",93000
"44129","Pharmacist","The Boeing Company",79687.51
"44130","Pharmacist","Northrop Grumman Information Systems",82424.24
"44131","Pharmacist","AT&T Inc.",117916.22
"44132","Pharmacist","CenturyLink",103091.35
"44133","Pharmacist","L-3 Communications",106300
"44134","Pharmacist","Verizon Wireless",81000
"44135","Pharmacist","All Covered, Inc.",73467.47
"44136","Pharmacist","Comcast Cable, Inc.",94697.95
"44137","Pharmacist","Fiserv Inc",78040.62
"44138","Pharmacist","Peraton",80277.95
"44139","Pharmacist","Raytheon Missile Systems",72914.78
"44140","Pharmacist","RMM Solutions",71328.67
"44141","Pharmacist","InfoSys Limited",62940.63
"44142","Pharmacist","Fidelity Investments",70539.37
"44143","Pharmacist","Motorola, Inc.",NA
"44144","Pharmacist","Lockheed Martin Aeronautics Company",63971.24
"44145","Pharmacist","General Dynamics Information Technology Inc",86000
"44146","Pharmacist","Google, Inc.",97435.9
"44147","Pharmacist","A W Fraser",NA
"44148","Pharmacist","Harris Corporation",78886.08
"44149","Pharmacist","General Motors Corporation",96298.25
"44150","Pharmacist","U.S. Air Force (USAF)",63500
"44151","Pharmacist","U.S. Navy",84000
"44152","Pharmacist","Vencore, Inc.",71328.67
"44153","Pharmacist","Engility Corporation",54681.52
"44154","Pharmacist","Emerge",49000
"44155","Pharmacist","NWN Corporation",53000
"44156","Pharmacist","Tech Data Corporation",58274.48
"44157","Pharmacist","Verisign, Inc.",79991.79
"44158","Pharmacist","Solers, Inc.",76246.93
"44159","Pharmacist","General Dynamics Corp.",75000
"44160","Pharmacist","Groupware Technology",80635.09
"44161","Pharmacist","Rackspace, US Inc.",75300
"44162","Pharmacist","Intel Corporation",95000
"44163","Pharmacist","ARRIS Group, Inc.",69238.43
"44164","Pharmacist","Atos Origin",66939.14
"44165","Pharmacist","General Dynamics C4 Systems",70572.93
"44166","Pharmacist","Epic",72348.19
"44167","Pharmacist","Chugach Alaska Corporation",NA
"44168","Pharmacist","HPE",105000
"44169","Pharmacist","J.P. Morgan Chase & Co. (JPMCC)",80500
"44170","Pharmacist","Progressive Casualty Insurance Company",70000
"44171","Pharmacist","Ntiva",78000
"44172","Pharmacist","Hewlett-Packard Company",84739.32
"44173","Pharmacist","J.P. Morgan Chase & Co. (JPMCC)",88575.04
"44174","Pharmacist","United Parcel Service (UPS), Inc.",67008.34
"44175","Pharmacist","U.S. Bank",64214.76
"44176","Pharmacist","AT&T Inc.",69502.9
"44177","Pharmacist","International Business Machines (IBM) Corp.",75023.5
"44178","Pharmacist","Accenture",66000
"44179","Pharmacist","Intel Corporation",78000
"44180","Pharmacist","Bank of America Corp. (BOFA)",98000
"44181","Pharmacist","Automatic Data Processing, Inc. (ADP)",79384.02
"44182","Pharmacist","CGI Federal",60444.04
"44183","Pharmacist","Sprint Nextel Corporation",78540
"44184","Pharmacist","PennyMac",76604.35
"44185","Pharmacist","Principal Financial Group",69242.38
"44186","Pharmacist","CGI Group Inc.",54610.4
"44187","Pharmacist","UnitedHealth Group",73433.39
"44188","Pharmacist","OptumHealth, Inc.",69677.42
"44189","Pharmacist","Nationwide Mutual Insurance Company",60102.71
"44190","Pharmacist","Citigroup, Inc.",80904.29
"44191","Pharmacist","Maverik, Inc.",55508.22
"44192","Pharmacist","IBM Global Services",67500
"44193","Pharmacist","First Data Corporation",56010.21
"44194","Pharmacist","Highmark, Inc.",70000
"44195","Pharmacist","Cigna Corporation",80802.47
"44196","Pharmacist","OSI Industries LLC",51500
"44197","Pharmacist","The PNC Financial Services Group, Inc.",66408.12
"44198","Pharmacist","Mutual of Omaha",72588.54
"44199","Pharmacist","Vencore, Inc.",65000
"44200","Pharmacist","Solidifi",70103.29
"44201","Pharmacist","The Bank of New York Mellon Corporation (BNY Mellon)",79479.59
"44202","Pharmacist","General Mills, Inc.",67959.7
"44203","Pharmacist","Primerica Financial Services",45199.06
"44204","Pharmacist","University of Michigan (U-M)",65000
"44205","Pharmacist","Vanderbilt Medical Center",68000
"44206","Pharmacist","The Hartford Financial Services Group, Inc.",60004
"44207","Pharmacist","The Lincoln Financial Group",55000
"44208","Pharmacist","Comcast Cable, Inc.",55288.09
"44209","Pharmacist","JPMorgan Chase & Co.",101349.47
"44210","Pharmacist","Discovery Benefits",57500
"44211","Pharmacist","Computer Sciences Corporation (CSC)",77000
"44212","Pharmacist","Denim Group,",66500
"44213","Pharmacist","University of Pennsylvania",63125
"44214","Pharmacist","Amazon.com Inc",108000
"44215","Pharmacist","Ingram Micro Inc",62891.02
"44216","Pharmacist","Fiserv Inc",75000
"44217","Pharmacist","Black Knight Financial Services",66565.53
"44218","Pharmacist","Sabra Dipping Company",74516.33
"44219","Pharmacist","Booz, Allen, and Hamilton",115000
"44220","Pharmacist","Workday, Inc.",101737.99
"44221","Pharmacist","Health Care Service Corporation",72562.36
"44222","Pharmacist","Massachusetts Institute of Technology (MIT)",69614.16
"44223","Pharmacist","Independent Health",75394.51
"44224","Pharmacist","Chase Bank",85918.91
"44225","Pharmacist","The Gallup Organization",74665.7
"44226","Pharmacist","Flexitallic",87312.1
"44227","Pharmacist","University of Denver",78845.77
"44228","Pharmacist","Equifax Inc",110000
"44229","Pharmacist","Greenheck Fan Corporation",51665.13
